id,query,label,complexity,recommended_llm,needs_followup,distractor_label,biomarkers,is_high_risk,has_biomarker
3011,"Out of these, option contains elevated protein digestibility: lentils or yam flour?",comparison,3,Mistral,True,,['protein'],False,True
2506,Compare the effects of calcium carbonate and fish oil on calcium absorption.,comparison,2,Mistral,False,,['calcium'],False,True
880,What protein intake is ideal for a 55kg South African cyclist?,recommendation,4,Mistral,True,,['protein'],False,True
1099,What daily vitamin D intake is recommended for children with rickets?,recommendation,5,Mistral,True,,['vitamin d'],False,True
2740,How should a patient with celiac disease adjust their diet to improve magnesium absorption?,therapy,3,TinyLlama,False,,['magnesium'],False,True
3119,Evaluate vegetarian vs low-carb for iron bioavailability in patients with anemia.,comparison,4,Mistral,True,,['iron'],False,True
447,What should I eat if I have HMG-CoA lyase deficiency with elevated 3-hydroxy-3-methylglutaric acid?,therapy,5,Mistral,False,,[],True,False
437,How much chromium is in a cup of broccoli?,general,2,TinyLlama,False,recommendation,[],False,False
2975,Design a dietary intervention for improving zinc status in type 2 diabetes.,therapy,4,Mistral,False,recommendation,['zinc'],True,True
374,What are the health benefits of green tea?,general,2,TinyLlama,False,therapy,[],False,False
1446,Suggest foods from the Food Composition Table rich in zinc for athletes.,recommendation,2,Mistral,False,,['zinc'],False,True
3284,Design a dietary intervention for improving vitamin D status in osteoporosis.,therapy,2,Mistral,False,,['vitamin d'],False,True
1899,What contains more protein digestibility: millet porridge or quinoa?,comparison,1,Mistral,True,,['protein'],False,True
2507,Which has higher protein digestibility: cassava flour or yam flour?,comparison,2,Mistral,True,,['protein'],False,True
360,What should I eat if I have celiac disease and concurrent IgA deficiency?,therapy,5,Mistral,False,,[],True,False
2407,Compare the effects of zinc gluconate and folic acid on calcium absorption.,comparison,2,Mistral,True,,"['calcium', 'zinc']",False,True
2330,How do the biochemical impacts of phytate differ from protein in pediatric diets?,comparison,3,TinyLlama,True,general,"['phytate', 'protein']",False,True
3323,How should a patient with osteoporosis adjust their nutritional plan to improve magnesium absorption?,therapy,4,TinyLlama,False,,['magnesium'],True,True
507,What should I eat if I have high blood pressure?,therapy,2,TinyLlama,True,recommendation,[],False,False
1126,How does the omega-3 content in salmon compare to tuna?,comparison,3,Mistral,True,therapy,[],False,False
94,Is roasted plantain or boiled cassava better for glycemic control?,comparison,3,TinyLlama,True,,[],False,False
936,What foods should I eat if I have MCAD deficiency with carnitine level of 15 µmol/L?,therapy,5,Mistral,False,,[],True,False
2022,Suggest foods from the Food Composition Table rich in calcium for pregnant women.,recommendation,4,Mistral,True,,['calcium'],False,True
1584,What is the role of phytates in human biochemistry?,general,3,Mistral,True,,['phytate'],False,True
120,Which has lower oxalate: raw pumpkin leaves or cooked pumpkin leaves?,comparison,3,TinyLlama,True,,[],False,False
3283,How should a patient with kidney stones adjust their meal plan to improve magnesium absorption?,therapy,4,Mistral,True,,['magnesium'],True,True
3198,Advise a supplementation strategy for improving calcium status in osteoporosis.,recommendation,2,Mistral,True,,['calcium'],False,True
532,Compare the calcium content in milk and almond milk,comparison,3,Mistral,True,therapy,['calcium'],False,True
1904,Contrast the phytate amounts in brown rice and yam flour based on the Food Composition Table.,comparison,1,Mistral,True,,['phytate'],False,True
2286,How can clinical dietitians use phytate composition data in patient care?,general,5,Mistral,True,,['phytate'],False,True
2234,Describe the biochemical mechanisms of zinc absorption.,general,2,Mistral,True,,['zinc'],False,True
222,Nutrition management for diabetic nephropathy with albumin:creatinine ratio 350 mg/g,therapy,5,Mistral,False,,"['albumin', 'creatinine']",True,True
2208,Explain the relationship between the Food Composition Table and dietary assessment.,general,1,TinyLlama,False,,[],False,False
2876,What is the role of phytates in human biochemistry?,general,2,TinyLlama,True,,['phytate'],False,True
1514,Create a therapeutic diet for kidney stones based on the Food Composition Table.,therapy,3,Mistral,True,,[],False,False
841,What daily zinc intake is recommended for children with acrodermatitis enteropathica?,recommendation,5,Mistral,True,,['zinc'],False,True
3021,Examine the effects of magnesium citrate and fish oil on calcium absorption.,comparison,4,Mistral,True,,"['calcium', 'magnesium']",False,True
1930,Propose a supplementation strategy for improving vitamin B12 status in osteoporosis.,recommendation,3,Mistral,False,,[],False,False
361,What are the symptoms of vitamin D deficiency?,general,2,TinyLlama,False,therapy,['vitamin d'],False,True
2567,Recommend a supplementation strategy for improving magnesium status in iron-deficiency anemia.,recommendation,5,TinyLlama,False,,"['iron', 'magnesium']",False,True
2024,What is the best way to enhance calcium absorption for adolescents?,recommendation,4,TinyLlama,True,,['calcium'],False,True
8,Is palm oil or shea butter better for vitamin E absorption?,comparison,2,TinyLlama,True,,[],False,False
1679,What is the role of phytates in human biochemistry?,general,3,Mistral,True,,['phytate'],False,True
2144,How should a patient with celiac disease adjust their meal plan to improve vitamin D absorption?,therapy,4,Mistral,True,,['vitamin d'],True,True
485,What are the consequences of high homocysteine in homocystinuria?,general,4,Mistral,False,,[],False,False
90,How much vitamin E should someone with ataxia consume daily?,recommendation,5,Mistral,True,,[],False,False
1986,What is the best way to enhance zinc absorption for elderly patients?,recommendation,5,TinyLlama,False,,['zinc'],False,True
1489,Create a therapeutic diet for iron-deficiency anemia based on the Food Composition Table.,therapy,4,Mistral,False,,['iron'],True,True
458,How much creatine/creatinine ratio should be present in healthy individuals?,recommendation,5,Mistral,True,,['creatinine'],False,True
100,Which has lower phytic acid: raw amaranth or cooked bitter leaf?,comparison,3,TinyLlama,True,,[],False,False
833,What daily iron intake is recommended for menstruating women in Ghana?,recommendation,4,Mistral,True,,['iron'],False,True
1433,Suggest foods from the Food Composition Table rich in magnesium for adolescents.,recommendation,5,Mistral,True,,['magnesium'],False,True
2612,Recommend a supplementation strategy for improving calcium status in iron-deficiency anemia.,recommendation,3,TinyLlama,False,,"['calcium', 'iron']",False,True
1764,Which has higher protein digestibility: millet porridge or oats?,comparison,5,TinyLlama,False,recommendation,['protein'],False,True
239,How much folate should someone with MTHFR C677T genotype consume daily?,recommendation,5,Mistral,True,,[],False,False
1150,How much fiber is in a medium-sized apple?,general,2,TinyLlama,False,recommendation,['fiber'],False,True
2049,Suggest foods from the Food Composition Table rich in magnesium for athletes.,recommendation,5,Mistral,True,,['magnesium'],False,True
1470,How should a patient with celiac disease adjust their diet to improve magnesium absorption?,therapy,3,TinyLlama,False,,['magnesium'],False,True
3117,How do the biochemical impacts of oxalate differ from vitamin C in pediatric diets?,comparison,1,Mistral,True,,['vitamin c'],False,True
332,What to eat with type 1 diabetes and celiac disease comorbidity?,therapy,5,Mistral,False,,[],True,False
2529,Recommend a supplementation strategy for improving vitamin B12 status in chronic kidney disease.,recommendation,3,Mistral,True,,[],False,False
2767,Design a dietary intervention for improving vitamin D status in type 2 diabetes.,therapy,5,Mistral,False,,['vitamin d'],True,True
2003,Suggest dietary changes for reducing phytate intake in adolescents.,recommendation,5,TinyLlama,True,,['phytate'],False,True
148,What's the recommended daily vitamin A intake for a child in Nigeria?,recommendation,4,Mistral,True,,['vitamin a'],False,True
224,What's the recommended daily calorie intake for athletes in hot climates?,recommendation,4,Mistral,True,,[],False,False
300,Nutrition plan for sarcopenia in elderly with SPPB score 6/12,therapy,5,Mistral,False,,[],True,False
421,What foods should I avoid if I have kidney stones?,therapy,4,Mistral,True,recommendation,[],True,False
350,How many calories are in a Big Mac?,general,1,TinyLlama,False,recommendation,[],False,False
359,Diet therapy for ulcerative colitis with primary sclerosing cholangitis,therapy,5,Mistral,False,,[],True,False
2366,What shows elevated protein digestibility: brown rice or sorghum?,comparison,5,TinyLlama,False,therapy,['protein'],False,True
2338,How should a patient with kidney stones adjust their nutritional plan to improve magnesium absorption?,therapy,3,Mistral,True,recommendation,['magnesium'],False,True
780,What's the suggested daily iodine intake for pregnant women in Africa?,recommendation,4,Mistral,True,,[],False,False
820,What's the suggested daily vitamin A intake for children with measles complications?,recommendation,5,Mistral,True,,['vitamin a'],False,True
1033,How much zinc is in 100g of dried crayfish?,general,3,Mistral,False,,['zinc'],False,True
606,"Between palm oil and shea butter,  which is better for vitamin E absorption?",comparison,2,TinyLlama,True,,[],False,False
2495,How do the biochemical impacts of zinc differ from vitamin C in pediatric diets?,comparison,4,Mistral,False,,"['vitamin c', 'zinc']",False,True
3185,Advise a supplementation strategy for improving iron status in iron-deficiency anemia.,recommendation,2,Mistral,False,,['iron'],False,True
217,Nutrition management for anorexia nervosa with BMI 15.2,therapy,5,Mistral,False,,[],True,False
292,Nutrition therapy for osteoporosis with T-score -2.8,therapy,5,Mistral,False,,[],True,False
1139,Is honey better than sugar for diabetics?,therapy,3,Mistral,True,general,[],False,False
1722,Explain the relationship between the Food Composition Table and dietary assessment.,general,5,Mistral,True,comparison,[],False,False
1604,How does iron affect metabolic pathways in the human body?,general,2,Mistral,False,,['iron'],False,True
382,Compare the antioxidant levels in blueberries and strawberries,comparison,3,Mistral,True,therapy,[],False,False
2214,What is the role of phytates in human biochemistry?,general,2,Mistral,True,,['phytate'],False,True
85,Compare potassium content in fresh vs dried mango,comparison,2,TinyLlama,True,,['potassium'],False,True
2744,How should a patient with celiac disease adjust their diet to improve vitamin D absorption?,therapy,4,Mistral,True,,['vitamin d'],True,True
1017,Can you explain the methylation cycle and its importance?,general,5,Mistral,False,,[],False,False
1522,Create a therapeutic diet for osteoporosis based on the Food Composition Table.,therapy,3,Mistral,False,,[],False,False
900,Nutrition plan recommendations for sarcopenia in elderly with SPPB score 6/12,therapy,5,Mistral,False,,[],True,False
1490,Outline a clinical nutrition plan for managing iron-deficiency anemia with low-phytate foods.,therapy,3,TinyLlama,False,,"['iron', 'phytate']",False,True
2640,Recommend dietary changes for reducing phytate intake in pregnant women.,recommendation,5,Mistral,False,,['phytate'],False,True
